1356.75299248, 1755.46142083, 630.607878859, 1891.44988743, 1736.51808924, 578.941186964, 2458.78162783, 1837.6676881, 698.976983582, 1011.8064201, 1151.2479988, 429.896521301, 1916.81038398, 1368.41677533, 474.005531938
1029.2023357, 1804.09464975, 677.608900136, 1781.53816435, 2610.29845065, 777.256763524, 3089.51881615, 3470.7688152, 739.424414753, 739.349158484, 1220.9749613, 428.204776498, 1444.10055889, 1854.0452094, 474.755796131
1546.62251199, 2214.82511317, 759.606856952, 1972.17994543, 1777.73240683, 573.887775775, 2429.19561776, 1839.13071338, 631.703975489, 1020.5186683, 1210.52898409, 394.231015506, 1980.23447154, 1370.56700039, 407.983965966
1194.28423527, 2131.51341047, 756.438088436, 1840.52018949, 2739.63756826, 847.910968265, 3479.13233774, 3889.51114606, 747.779535929, 729.204472261, 1255.06153464, 430.710995286, 1655.30587029, 2037.07531996, 489.328631666
1193.06558709, 1425.24452037, 536.318321667, 1623.57073394, 1575.48650526, 505.598935367, 2146.89006961, 1845.33709179, 554.69274407, 908.527713499, 1078.72493635, 393.154600604, 1757.11932556, 1382.69949214, 404.641920534
1168.49496217, 2316.81611755, 842.681891839, 1741.83594128, 2993.16467416, 896.474813705, 2706.74017663, 3831.88404256, 829.631797263, 693.338988487, 1313.09579353, 458.958862064, 1337.60208243, 2082.90786822, 530.340133441
1639.14848001, 2019.86601553, 687.30011553, 2213.87328787, 1755.53209141, 554.010950823, 2500.06825667, 1886.15497352, 602.301165135, 1181.64737503, 1161.60311262, 398.230711521, 2050.56154679, 1356.97185599, 410.017267349
1139.48492825, 2157.27680011, 826.34617625, 2222.25824136, 2800.38205881, 893.030674012, 4027.60365655, 3875.14423882, 794.320583233, 820.284415243, 1281.35906693, 450.697606868, 1753.74042602, 2026.08069287, 512.877066609
1434.3047889, 1699.89664673, 609.17923836, 1901.96470741, 1632.73387474, 538.520691248, 2373.60983655, 1865.0229992, 641.07313424, 1021.05632847, 1096.40363593, 376.333418415, 1840.50202264, 1392.9015824, 420.689946091
1344.34893457, 2072.6199753, 772.113374009, 2133.71981064, 2619.24423274, 857.023846268, 4033.09921596, 3778.41260436, 862.529010174, 789.020849773, 1261.50738584, 465.342299498, 1867.49241209, 2018.41003032, 546.838230677
1300.39732913, 1720.08129847, 609.690165304, 1552.77139637, 1550.49352978, 537.512254968, 2024.27689091, 1751.5984283, 617.266134275, 971.604228635, 1124.09266156, 378.715764104, 1713.05413578, 1290.77089248, 428.877988351
1434.22159006, 2335.38539309, 886.121301381, 1958.88368923, 2777.31739076, 932.827522252, 3416.81083701, 4003.82610627, 848.713363214, 817.816937663, 1422.23423175, 532.913529952, 1547.30980541, 2156.26456706, 587.04183582
793.470230647, 1484.62186307, 493.288163322, 746.720690134, 1675.76574576, 542.778672186, 586.181874805, 1059.60156315, 273.122515716, 554.747927919, 1184.84724991, 402.572106711, 761.64982986, 1335.42756262, 340.641110438
1227.3530646, 2300.35139724, 931.449250061, 2107.79163671, 2615.4754012, 925.39115017, 4114.19352294, 3917.27573193, 865.88360816, 858.359240712, 1214.42828237, 538.045088999, 1834.51150833, 2015.01499311, 589.76170768
907.908846379, 1749.69758815, 505.93780219, 893.221168761, 1361.28026202, 511.928252614, 684.966200413, 876.584364656, 236.822114958, 631.998314914, 1237.06703351, 331.191593144, 897.119248845, 1138.25280974, 289.497722232
1266.88183383, 1967.44574371, 833.65944351, 2083.20971561, 2503.8855226, 845.200023671, 3941.8566445, 3556.8814576, 820.018140493, 834.03301531, 1158.85538776, 455.0057502, 1686.6696203, 1779.57441251, 552.498969385
1165.58851214, 1517.06908845, 620.571183746, 939.744065573, 1499.8436388, 747.961636562, 715.739755151, 942.228197824, 348.962004018, 710.258950109, 1241.39363279, 521.445911569, 925.495139339, 1224.99825051, 400.040287266
1218.26494099, 2236.73936979, 848.721331107, 1871.30166835, 2642.18768603, 907.265270456, 3546.22139795, 3485.03283747, 848.854426016, 834.026746612, 1340.73282635, 523.3273644, 1752.40979659, 1951.67553064, 598.310330519
1285.47603834, 1649.64071459, 561.627337769, 1358.5826605, 1611.67740828, 658.428682984, 1078.09307464, 1089.81237818, 337.948493892, 818.790685964, 1027.97258492, 353.207596843, 1486.84562906, 1442.05304574, 373.918440656
1045.83154176, 2107.34162803, 1099.90553231, 1824.62522582, 2648.66914719, 1015.13653714, 3522.74064016, 3288.41237277, 918.698158535, 860.285434391, 1351.99659706, 640.619897715, 1737.53199015, 1917.11790613, 690.613860932
1240.75424403, 1624.22884419, 487.556872728, 1132.09113272, 1571.3447345, 585.607493923, 818.774223073, 1057.50697118, 307.113221914, 777.702633472, 1152.78996143, 406.416011073, 1106.08309894, 1370.54379763, 355.35213117
1234.45184016, 2205.63155344, 947.16095147, 1795.03114172, 2714.36994015, 980.91705586, 2901.53002605, 3319.21852115, 1028.39835713, 965.266969387, 1417.73918696, 648.029146475, 1564.14266399, 2001.41660507, 693.038918964
1268.03189022, 1593.97047111, 596.926769949, 1425.69287467, 1627.6775103, 519.935925088, 1020.0587994, 1114.91006759, 344.021793561, 969.912151747, 1266.40497131, 396.947004835, 1325.486743, 1405.86853698, 432.620242945
1021.22114169, 2168.75352937, 1045.3819144, 1526.45296763, 2554.18657488, 1065.17323302, 2542.64042456, 3163.97133153, 1002.07589989, 741.599864696, 1298.61881951, 671.466976207, 1309.8001291, 1928.53223279, 723.04980955
1270.90057148, 1673.57274495, 498.608827354, 1069.19965701, 1500.32835351, 530.004868548, 829.00573901, 1054.24098366, 310.152180354, 652.591676879, 1176.32850259, 364.414001329, 1072.54371888, 1367.44576325, 366.984896225
985.794105465, 2057.08032355, 938.294511765, 1620.51849842, 2563.78821019, 976.780046394, 2657.91152956, 3116.10992005, 875.897514983, 676.196092175, 1272.51115475, 575.599598435, 1304.87416878, 1822.14283547, 631.696295311
764.111448377, 1484.67130458, 562.683875324, 956.267861447, 1533.23087507, 385.404667901, 728.174699677, 1075.66931312, 229.573979984, 595.821594409, 1286.61857218, 428.150418549, 965.909383819, 1401.81729896, 311.7046186
1184.55569595, 2011.87727313, 1033.55730657, 1937.17858528, 2420.87598893, 993.891983394, 3114.79666077, 3220.17869998, 981.281685069, 898.368115947, 1397.3187633, 696.452232059, 1519.66492013, 1932.86515153, 741.853264354
835.468011498, 1574.8875394, 543.910362578, 1043.54677125, 1417.00086758, 428.475783152, 831.723007985, 961.178871787, 296.804131181, 594.318525031, 1078.69518153, 385.234990993, 1056.83514983, 1230.60935044, 346.545267226
1184.54561902, 2264.11270635, 1093.23318604, 1676.77497001, 2457.98099167, 905.713287416, 2815.1957548, 3123.22918113, 929.564644369, 803.545709096, 1423.78438537, 694.244407416, 1374.13505972, 1901.64125197, 704.055545159
1569.7500996, 1994.62240246, 611.407083988, 1305.4037965, 1643.19089, 491.219208649, 971.675184957, 1170.81264688, 322.404014392, 982.599258718, 1298.61613272, 439.16316209, 1309.11040097, 1565.79299978, 411.93405199
917.58879461, 1560.47519847, 660.201407524, 681.100090314, 1428.48381542, 626.09477485, 509.221593193, 880.433090115, 291.653982415, 553.9603755, 1013.94743145, 380.89189084, 734.324494777, 1090.33349487, 340.074700812
691.341251262, 1510.67462697, 470.325748084, 689.986126435, 1531.29069687, 545.351067528, 506.562818771, 956.249640611, 296.345000532, 545.76482249, 1152.03806866, 358.808635395, 639.141645274, 1146.65948444, 330.676749944
1051.27301995, 1811.22673956, 577.855721567, 752.249781931, 1603.25584273, 721.16239214, 541.7829027, 903.341177744, 311.195979768, 696.71690143, 1067.97665637, 339.607340366, 824.440163139, 1242.2517048, 373.801458621
1166.75849305, 1591.08723661, 571.685868744, 1028.47774447, 1604.15955109, 614.3390221, 724.83356613, 1028.26115256, 330.010000915, 875.297056516, 1073.1762232, 394.20125695, 970.700612896, 1315.75499993, 357.834807051
1371.67529765, 1760.2798462, 581.917211963, 1099.90979519, 1665.71316683, 665.951268424, 754.297987116, 1007.88283275, 324.757635188, 825.386756875, 1135.58989448, 406.629268749, 1061.4208786, 1335.33458883, 374.954199359
1318.09450448, 1670.52377982, 610.306679026, 1194.35443093, 1676.11937255, 654.608711431, 973.271854709, 1088.27808604, 323.750984773, 739.961649795, 1349.96061458, 451.955768306, 1342.86616497, 1414.30240984, 380.970630827
1326.57306254, 1864.59168201, 496.130187923, 930.988498833, 1747.46108642, 733.374103755, 641.738747011, 1045.32764743, 344.566333661, 677.162846644, 1155.9675389, 305.312955274, 858.901418536, 1395.81093767, 382.204381008
1331.08519877, 1721.42279385, 665.14614963, 1362.7387019, 1569.17868926, 623.078604738, 985.531917, 1040.67060957, 334.248997981, 894.190151072, 1166.15915957, 461.577163662, 1289.4804101, 1333.08367523, 374.471660095
1307.55972226, 1781.3408181, 557.565430985, 948.928160087, 1703.84077423, 624.324992412, 654.752672784, 927.784239697, 315.483181268, 654.279622467, 1111.81314817, 305.800918442, 946.772475515, 1235.37557727, 337.593228663
1252.78394987, 1802.41301597, 515.730840347, 1181.50486799, 1468.18373152, 517.64015686, 894.465502886, 998.553718079, 286.841607812, 757.118040543, 1319.54176169, 427.094552024, 1189.12547293, 1351.44786387, 370.114034381
1431.20497937, 1755.45124703, 615.556507334, 1036.27902724, 1485.72330391, 654.141659977, 689.600671656, 864.989673452, 319.621862247, 844.932447872, 1207.23917351, 490.060664398, 970.593405619, 1167.7641374, 369.747035466
1008.38575234, 1554.64316547, 566.055118287, 1148.26320642, 1433.60629718, 473.954099594, 798.892162149, 994.74893288, 315.449928156, 718.807822879, 1123.46626828, 414.114130504, 1044.05693234, 1216.12182502, 369.144753448
1599.33556646, 1743.85913997, 621.452276505, 1150.03521107, 1399.4904825, 643.41819326, 675.463504299, 838.670838514, 308.95131054, 848.970984363, 1125.95300356, 345.537877491, 876.567213257, 1126.79619232, 354.797849541
1401.59650822, 2040.23135057, 600.964219971, 1031.1004859, 1522.13312985, 454.192567499, 872.582094614, 1067.14582143, 303.730631159, 695.44220453, 1253.47466027, 395.79039399, 1173.00531786, 1390.54897334, 393.252501916
910.101296751, 1656.56935288, 617.565724195, 663.718648302, 1260.76274225, 662.574203333, 513.729583764, 753.615048357, 298.779636373, 607.77198782, 1005.32567462, 328.514547733, 763.542851005, 989.612229426, 301.869037717
934.703637484, 1578.63235889, 506.875008815, 922.63387254, 1287.47700343, 448.67597338, 697.74001771, 867.214183982, 257.529115781, 551.463116533, 1102.14267913, 380.675483127, 918.010434675, 1072.96896182, 333.340488369
1123.27201117, 1604.15342432, 577.441618289, 688.068576014, 1216.6839081, 531.052067694, 463.951624454, 815.068151945, 292.309863989, 556.01380167, 1081.1585933, 361.536009428, 668.222317141, 1187.26101413, 365.816850579
1043.54582353, 1656.22380497, 523.940930487, 1195.25623537, 1450.30609758, 414.218506257, 865.329403836, 981.867122403, 276.915416767, 778.063843982, 1183.21823241, 399.876542962, 1123.22920767, 1244.73015291, 337.212727525
1297.69082377, 1705.72572776, 607.897496404, 1047.35471338, 1424.27501668, 431.053537921, 698.801531603, 946.417770667, 257.81921588, 782.170881249, 1061.20584744, 325.835843078, 991.934256525, 1247.2381833, 326.891295445
1379.50182265, 1867.1244358, 639.806155395, 1171.88448212, 1477.6048772, 444.866317158, 898.481970126, 992.464797125, 315.664532183, 765.132166458, 1145.80122125, 407.810932902, 1154.37911527, 1260.86546886, 392.173771795
1036.613942, 1464.9854635, 617.362660946, 714.383859425, 1530.40387477, 680.282499686, 548.46778622, 867.274348328, 318.187463961, 649.981940216, 1140.24283895, 400.473165742, 805.623349724, 1234.41921494, 377.428715527
1382.01575018, 1942.69894859, 684.51767927, 2274.23035274, 2787.19711283, 1265.08842231, 3479.72364205, 2940.33789219, 882.006096455, 1954.83573098, 1922.85229997, 599.682937643, 2915.56445537, 2394.93537016, 684.41524493
778.545272823, 1482.79037472, 531.223601473, 774.165990595, 1574.3896305, 619.38617484, 544.889738806, 887.44180224, 299.277919058, 613.732927802, 944.911807851, 294.466133293, 830.788648386, 1118.83452692, 303.423353502
1194.86669797, 1934.30522323, 613.155305684, 1852.45477823, 2114.37948474, 724.947223868, 3326.31666454, 2787.57149251, 784.120840932, 1452.60135547, 1783.64385073, 565.156201208, 2170.20381557, 2117.05864151, 591.060916498
962.48456444, 1527.16973358, 638.541790433, 814.473199595, 1555.26400686, 708.476146613, 614.716568508, 830.641484055, 356.18292222, 530.55857705, 823.946020074, 331.267150924, 922.276132109, 1035.99999267, 378.627132676
1867.01516101, 1875.82295719, 715.990831301, 2484.57223371, 2315.73381192, 615.661870349, 3851.31870132, 3071.03931672, 676.289946475, 1459.95071444, 1600.75095405, 587.838789355, 2544.38348408, 2310.54688493, 534.636636306
1431.21964279, 1558.51820242, 593.685025627, 757.6945102, 1514.35622659, 693.426065082, 504.712340653, 929.112331948, 318.465240601, 638.42673713, 1019.81827598, 325.152656875, 646.605230124, 1088.57504772, 321.675977368
1422.59552984, 1831.89147616, 622.374649703, 1915.29384886, 2241.25044717, 605.548520709, 3127.34671701, 2952.98586551, 735.048399184, 1697.5971665, 2267.55524721, 606.210856434, 2259.35743235, 2800.68422881, 644.282901339
1112.7914144, 1867.50522736, 613.336858674, 769.472661938, 1426.45382534, 679.534214814, 513.300312182, 821.594216942, 291.88622757, 617.935396052, 1016.51943215, 359.706033591, 739.769645355, 1106.39119829, 353.957531946
1778.75231685, 1930.8875186, 671.289561162, 2195.84474403, 2548.11215819, 738.216523352, 2988.14010062, 3064.07669104, 835.984115102, 1655.57142981, 2048.04533859, 738.717375723, 2101.12485886, 2425.95026482, 690.775998268
806.099360549, 1325.98740945, 533.251681086, 690.617652005, 1508.79092371, 675.903645459, 481.396415616, 882.949426501, 328.497593171, 458.894725284, 896.642592649, 298.739289341, 690.085143482, 1116.5754905, 349.245813394
1225.524171, 1560.44320154, 662.07852211, 1682.25307197, 2042.84369801, 724.7139302, 2294.93341813, 2545.13317496, 718.815149294, 1729.45825799, 1788.96021633, 674.398697582, 2091.7873932, 2050.30814029, 620.907729759
1184.04539067, 1821.98082435, 591.85303641, 837.216726095, 1366.24767204, 649.710311333, 562.24534071, 831.738210771, 345.879753282, 606.937735108, 1053.45372408, 372.090722999, 818.831679927, 1163.39224602, 403.422813642
1872.17703303, 2108.93105031, 775.288542315, 2547.55954528, 2381.10920264, 690.812386103, 3867.00342614, 3231.36190659, 815.201946215, 1674.07749375, 1677.23834196, 545.403683171, 2693.01149923, 2447.88508241, 621.805834233
1447.77656908, 1569.73199767, 567.721806696, 1031.418162, 1299.86284599, 532.069683345, 682.368200011, 828.951748975, 307.907003444, 812.845606812, 1044.48083143, 355.529933382, 903.212072613, 1055.54025653, 366.152594731
2052.43028499, 2212.5500108, 674.120133975, 3156.48163317, 2794.64004272, 716.436156692, 5114.14424265, 3545.02655085, 871.365792156, 2299.94240599, 2203.52580527, 669.478925239, 3330.71466414, 2924.16383119, 742.774448405
1128.12077602, 1775.8954042, 581.021534742, 878.350024188, 1126.94259323, 434.266829838, 569.727475539, 739.000378948, 224.180270499, 554.692343709, 902.598254965, 290.602897172, 777.701856346, 999.549715742, 281.331412851
1770.46687374, 2185.81571337, 711.628340467, 2535.52510797, 2716.17141872, 735.135094324, 4092.24599951, 3770.08085882, 831.714457781, 2209.21057752, 2204.50390628, 578.127687455, 3318.13682433, 2954.54996349, 680.423849849
1422.51726615, 2021.73378636, 749.563536076, 970.090461256, 1425.21537278, 471.04014687, 658.219561287, 925.805966301, 291.488390916, 782.334566214, 1255.5318422, 434.325268726, 887.832062735, 1195.20404495, 370.641387842
1962.71229054, 2213.66795486, 654.332781737, 2744.98612901, 2652.43090019, 680.402938867, 4000.07533716, 3430.82864398, 752.045435127, 2321.03074375, 2452.64879983, 641.608090068, 3151.35334078, 3017.96899438, 725.48184057
1092.12834547, 1714.65790569, 600.536823914, 1868.60172144, 2954.62444816, 1164.91901779, 3020.70984827, 2786.12167094, 719.717903199, 1964.28155483, 1801.33758943, 529.927597646, 2382.14704129, 2147.56034977, 568.317852013
1200.05498307, 2278.54951929, 928.174632153, 1658.39648756, 4023.19030593, 2180.8039461, 2396.72766553, 3069.49013725, 712.115473711, 1985.87689595, 2383.56471677, 727.152448788, 1950.18822156, 2471.70333304, 676.768155152
1214.021061, 1863.18435669, 690.890142854, 1824.95877886, 2738.53242473, 1267.553676, 2794.30758354, 2948.22623991, 751.519416062, 2077.39408098, 2001.95083244, 641.100701672, 2293.35575954, 2383.66878578, 618.873045977
1372.74004724, 2085.25940193, 655.000229581, 1954.57230762, 2784.1605354, 903.6348877, 3064.86703409, 3451.2514442, 870.397312803, 1803.79489483, 2064.95976291, 652.87854115, 2648.66709991, 2738.49180953, 699.078250668
1529.03803711, 1977.34656703, 581.271142542, 2400.34288988, 2767.89483424, 1101.23677807, 3732.18403074, 3302.8899104, 726.115526463, 2235.90639815, 2165.43755157, 644.451602638, 2762.14526854, 2410.4355883, 614.822273969
1498.06467887, 1812.39257446, 749.538279731, 2406.70983473, 2344.37672935, 710.915332021, 4179.37574787, 3217.13420652, 705.010385916, 1765.37846928, 1691.26668357, 589.464938583, 2898.64455887, 2353.00064045, 601.696436244
1152.45345868, 1670.54465997, 602.602076353, 1682.08964301, 1937.26891869, 644.265548497, 2604.57701395, 2626.43705571, 720.245356973, 1731.16091164, 1557.40317775, 576.676825399, 2036.34775726, 1794.04583733, 535.760631069
1691.46411502, 2003.33515582, 691.742324638, 3053.72877635, 2542.84161789, 752.739040036, 5406.63100307, 3571.20537264, 894.071691648, 2058.2501887, 2015.06688578, 617.15470621, 3703.58028651, 2747.61180492, 725.640952962
1119.89096599, 1761.81916242, 555.053522384, 1702.68820012, 2097.69494029, 583.496554097, 2727.77567369, 2458.28837533, 657.401822714, 1428.13036394, 1580.31437894, 444.836144065, 1940.68501122, 1726.20742721, 489.938130877
1367.63526758, 1791.78890931, 606.854877475, 2052.78801608, 2479.52587767, 687.898572551, 3095.10087141, 3246.07662532, 691.005376874, 1726.07968459, 2012.00309999, 497.77840879, 2310.54519609, 2504.19762923, 593.800571387
1204.55255972, 1845.53651944, 604.625061473, 1684.93646452, 2259.73985947, 607.324701924, 2829.26992671, 3089.53648716, 668.481510223, 920.516090812, 1200.63430576, 413.245989626, 1971.56299943, 1907.92865304, 459.726562858
1722.3525664, 1901.87745081, 663.404675435, 2367.7006205, 2386.2253289, 672.128689297, 3634.84136072, 2924.11369428, 697.590906539, 2192.70783016, 2253.78286558, 617.292558974, 2958.11217442, 2665.1908355, 628.13501983
1276.06623585, 1932.79681936, 625.673398884, 1945.93511805, 2239.8342789, 645.000545641, 2938.69162695, 2987.67079603, 773.795605609, 1900.46750517, 2060.9494046, 619.179354771, 2388.35417896, 2280.53345029, 620.207684995
1552.8686763, 1936.82398606, 695.749979082, 2360.37198188, 2348.66103875, 743.123706794, 3495.2776026, 3117.33181753, 867.829862534, 1937.65043222, 2080.18449854, 583.71333881, 2963.00284157, 2652.00765757, 696.000840788
1238.78802303, 1730.4137135, 623.887684282, 1742.94729105, 2072.13751447, 648.580490478, 2673.27391953, 2705.95812981, 749.186424261, 1965.57420814, 1772.63045145, 599.84107673, 2535.47351256, 2015.64982364, 620.975193378
1704.77824558, 2058.95058403, 694.435718984, 2780.0710977, 2530.09180495, 733.993847705, 4572.83832695, 3212.49182966, 867.03733955, 2049.89552347, 2242.4597703, 736.728636593, 3382.63862156, 2780.80394691, 774.007703731
1224.85527457, 1770.04330863, 639.066394964, 1664.76090653, 2124.31607287, 604.274207226, 3058.83278007, 3010.0672719, 781.25901091, 1729.64764697, 1650.63439644, 579.721320564, 2214.22458164, 2052.25882808, 618.334359772
1670.45744616, 1526.12912719, 669.810704165, 2147.43728347, 1871.61551738, 661.14221729, 3121.39352717, 2559.65022081, 743.369308566, 1240.53106386, 1378.84534022, 476.441247436, 2088.98712206, 2095.67903057, 552.826529618
1209.80624255, 1945.37004402, 582.260744328, 1704.93829963, 2228.81321842, 649.494901456, 2498.7692255, 2770.45242371, 710.944465048, 2244.00638781, 2428.37338423, 717.101967512, 2267.10029093, 2437.40713246, 643.542091181
1373.97213896, 2061.63074093, 526.795960795, 2316.49277836, 2274.75137986, 648.245277468, 3588.26006754, 3087.31702121, 756.790364123, 1957.88445808, 2002.10908285, 624.355216181, 2736.49910177, 2511.24266957, 624.319530531
1014.64941775, 1624.82415564, 573.338881883, 1322.38601429, 2297.60250532, 1155.81570186, 1497.43507018, 1931.68226436, 654.683715208, 1473.94649434, 1445.08433274, 486.093087087, 1536.8978672, 1576.16556742, 491.936059211
2021.68361221, 2693.48794585, 808.674132546, 2491.34482318, 2906.92399347, 984.756351649, 6024.87212041, 4468.24729873, 975.799229522, 1254.45307268, 1623.94759141, 494.913960217, 3099.18717121, 2577.87633947, 594.427589074
1015.42472989, 1599.62783755, 599.098520489, 1337.24382491, 2340.98621014, 1119.34078804, 1817.69877208, 2036.29641373, 537.901298653, 1091.4934562, 1301.64636709, 375.930306332, 1498.52037668, 1574.60807853, 393.981100089
1757.45502903, 2483.4920154, 718.906287617, 2517.03899441, 3043.20872999, 972.84849207, 5238.43757994, 3957.97160438, 1001.98138516, 1695.22958155, 1575.22557128, 437.658179664, 3060.3979849, 2514.37712093, 647.587649717
1471.82715683, 1901.39677443, 618.684819031, 2100.61544905, 2671.3756068, 1097.79224193, 3345.25588158, 2819.07816488, 613.771515626, 1883.53821603, 1700.4087517, 612.362707904, 2242.34153667, 1968.66701844, 493.928164606
2250.46705097, 2439.29623538, 701.8976856, 2973.41705066, 2879.20390687, 970.669188216, 6072.56865268, 4039.17966668, 1067.7534925, 1476.71037397, 1713.27452096, 509.086677537, 3293.98295106, 2641.29769859, 707.016490422
1550.86475005, 1725.90369094, 653.741240749, 2956.00073569, 2801.7000049, 1106.28974611, 5105.81428292, 3485.15499226, 718.757483086, 2290.28721712, 1885.61533377, 589.592452363, 3640.90238788, 2463.71184106, 561.424240358
1812.25130203, 2445.04245823, 685.285000599, 2752.44034106, 2848.79903206, 948.629794924, 5860.40204589, 3778.12191571, 953.668279867, 1362.27821015, 1655.14919038, 465.244273554, 3155.61365062, 2395.63858909, 588.420267869
1320.58762537, 1791.858727, 594.835007377, 2349.26951853, 2302.41441028, 903.901328295, 4367.04205471, 3196.82917043, 676.356597513, 1447.80002272, 1562.57649443, 420.46402936, 3021.54351422, 2446.36610047, 529.585493128
