1712.91800919, 2387.54646672, 851.662667103, 1881.19101074, 1694.44926667, 552.018887017, 2200.97224856, 1735.80282232, 521.861350336, 985.873912511, 1066.43547461, 383.399102233, 1752.20055651, 1206.51392915, 354.47268931, 1503.60219944, 1898.29569789, 719.710133311, 948.799327749, 1200.93609024, 506.036582257, 1422.1363982, 1921.62530119, 679.517046432, 944.40219973, 1097.81529597, 409.141275011, 1694.09013406, 2310.4617351, 1037.91898393, 936.849687461, 1310.27050468, 445.963975084
1046.4910439, 1528.20027635, 624.107439827, 1326.71878706, 1513.72119979, 513.736594184, 1645.8070524, 1611.19464865, 520.027604445, 764.834123439, 951.901231126, 318.986095566, 1457.19532314, 1199.40664194, 363.911283947, 1213.30500324, 1562.60571753, 590.292516103, 776.985109705, 1238.29750257, 501.246494307, 1016.06396578, 1362.81722758, 464.131092592, 717.120304149, 939.793156559, 344.888712215, 1318.27024668, 1845.44207222, 885.580570693, 829.469639287, 1196.71572619, 391.589229313
1476.0528217, 2185.33421571, 813.317875899, 1646.21183051, 1786.00903104, 640.530963682, 2067.21213784, 1713.15158533, 596.203878348, 990.246104359, 1136.0890334, 394.648358442, 1710.34443209, 1270.36190429, 393.198166262, 1220.94433257, 1674.54116398, 617.5973676, 747.826420494, 1070.67149817, 408.13123234, 1210.75424508, 1738.22327047, 607.763471455, 988.664693781, 1428.80544084, 534.220704909, 1571.93455254, 2334.4264369, 961.381704058, 935.441181286, 1181.19534468, 391.924198701
1219.00602327, 1526.81311984, 576.472161097, 1706.71385733, 1623.49091595, 542.481817068, 2075.77386636, 1731.60409099, 548.032117963, 904.172544128, 991.646591323, 341.404029184, 1687.51832929, 1205.5359484, 358.32495173, 1219.00000816, 1571.78391833, 610.768723274, 794.942661508, 1073.45437917, 466.554001888, 1085.46670924, 1235.95130099, 492.367121011, 743.215122922, 999.959304957, 379.016830193, 1478.05633164, 1927.7615588, 1055.99325427, 908.745186184, 1058.1132023, 374.2060753
1334.81693044, 1729.55173534, 645.074695248, 1695.53267814, 1784.02740156, 611.078886613, 1990.21740942, 1727.69541529, 536.559407494, 909.388682898, 1166.17706821, 379.685984154, 1686.03439764, 1232.45712321, 374.642380047, 1142.81433489, 1420.81483831, 543.037308791, 709.305063964, 1009.24088241, 386.309779531, 1100.25517425, 1506.31999319, 537.265930415, 744.845961086, 960.297108413, 355.762401932, 1453.71840824, 2000.96924987, 932.348401855, 804.793285416, 1186.94604213, 358.532482948
1132.01009781, 1652.64158729, 657.349801684, 1566.29145702, 1629.86557209, 557.264984794, 2111.8537783, 1683.92809562, 525.28662788, 840.940238495, 998.371786535, 345.818752099, 1772.62113386, 1222.75642278, 366.087986857, 1282.82388037, 1764.80980712, 640.258430237, 803.511225895, 1069.43971582, 389.540164943, 1203.14783862, 1380.67313718, 471.700574236, 698.415488733, 869.664852311, 313.595802751, 1501.57880838, 2109.89278865, 960.151014161, 874.017210873, 1059.77286034, 343.145302665
1223.49169548, 1681.46887989, 636.654942791, 1420.75768434, 1373.70148534, 471.334232567, 1750.70839252, 1443.64975961, 488.632429798, 823.050597345, 947.392740999, 336.257157065, 1406.88787798, 1087.19601665, 352.434219475, 1205.86598035, 1560.35571415, 605.391232707, 748.212822583, 1095.44852213, 418.577757259, 1101.05667392, 1264.55471625, 442.444142735, 658.775546176, 865.006493496, 331.956833296, 1320.0147559, 1767.35582048, 1058.48302528, 920.278897249, 1002.45958293, 350.678046566
950.940944217, 1919.10453722, 768.801079265, 1697.0910063, 2716.14879181, 909.359914297, 3585.11840599, 3550.7618528, 794.23752037, 652.790335361, 1171.05081832, 437.739787887, 1503.12079595, 1781.3697451, 547.764448772, 840.621000869, 1771.29331994, 668.656051005, 443.687900858, 913.359004941, 333.334932441, 745.491443545, 1430.80318577, 550.325217818, 751.230158005, 1623.84152057, 622.546473713, 1144.31525374, 2407.45025612, 1057.49629932, 725.946689466, 1187.97644043, 409.660860056
1029.2023357, 1804.09464975, 677.608900136, 1781.53816435, 2610.29845065, 777.256763524, 3089.51881615, 3470.7688152, 739.424414753, 739.349158484, 1220.9749613, 428.204776498, 1444.10055889, 1854.0452094, 474.755796131, 865.618206106, 1563.70807509, 691.967866933, 522.37612042, 902.189914894, 366.633419923, 750.571115801, 1446.77083836, 576.759403196, 698.094530822, 1393.02690707, 590.463491272, 1182.11100513, 2197.12726644, 1140.20027002, 721.79176683, 1154.06987407, 407.383409646
1434.22159006, 2335.38539309, 886.121301381, 1958.88368923, 2777.31739076, 932.827522252, 3416.81083701, 4003.82610627, 848.713363214, 817.816937663, 1422.23423175, 532.913529952, 1547.30980541, 2156.26456706, 587.04183582, 1236.09641155, 2104.17832948, 792.225997319, 565.015366294, 976.130890157, 400.35192643, 896.906238428, 1552.16174656, 659.122598442, 963.95200153, 1911.26796524, 686.065612815, 1427.20380749, 2527.51942268, 963.633376836, 765.20154674, 1267.41946302, 507.985104768
1266.88183383, 1967.44574371, 833.65944351, 2083.20971561, 2503.8855226, 845.200023671, 3941.8566445, 3556.8814576, 820.018140493, 834.03301531, 1158.85538776, 455.0057502, 1686.6696203, 1779.57441251, 552.498969385, 967.243130204, 1796.90989264, 898.340670642, 529.262764824, 973.490920631, 384.543892325, 814.426351882, 1461.16159621, 615.539978575, 772.143606851, 1558.59431462, 591.841544263, 1260.07123735, 2186.72992202, 1026.11791879, 812.742357736, 1169.30910883, 428.519968834
1045.83154176, 2107.34162803, 1099.90553231, 1824.62522582, 2648.66914719, 1015.13653714, 3522.74064016, 3288.41237277, 918.698158535, 860.285434391, 1351.99659706, 640.619897715, 1737.53199015, 1917.11790613, 690.613860932, 912.863871437, 1874.06322631, 1046.89977328, 445.136010726, 925.562790261, 608.271837123, 706.748833755, 1556.46954784, 849.482955443, 749.451555981, 1611.55020821, 889.331944572, 1119.21212487, 2421.86777523, 1252.18608615, 647.446278529, 1421.54458444, 693.114477728
1234.45184016, 2205.63155344, 947.16095147, 1795.03114172, 2714.36994015, 980.91705586, 2901.53002605, 3319.21852115, 1028.39835713, 965.266969387, 1417.73918696, 648.029146475, 1564.14266399, 2001.41660507, 693.038918964, 991.23478346, 1791.93047963, 953.943273333, 598.888438758, 953.38675973, 547.633393637, 970.492825486, 1581.7628755, 751.06678926, 902.868024801, 1763.93313152, 802.858578098, 1274.58912236, 2352.97582726, 1189.45925894, 934.464934363, 1222.69256089, 567.250588611
1021.22114169, 2168.75352937, 1045.3819144, 1526.45296763, 2554.18657488, 1065.17323302, 2542.64042456, 3163.97133153, 1002.07589989, 741.599864696, 1298.61881951, 671.466976207, 1309.8001291, 1928.53223279, 723.04980955, 911.423402866, 1909.57368506, 1016.44448686, 501.503528435, 1002.78147807, 560.307286912, 796.536944166, 1584.53046354, 824.340453554, 763.776506533, 1674.70084284, 883.58154061, 1181.65450357, 2435.77494005, 1202.78339998, 864.970916343, 1368.33857977, 643.822084467
985.794105465, 2057.08032355, 938.294511765, 1620.51849842, 2563.78821019, 976.780046394, 2657.91152956, 3116.10992005, 875.897514983, 676.196092175, 1272.51115475, 575.599598435, 1304.87416878, 1822.14283547, 631.696295311, 855.566335351, 1800.14964102, 972.035813715, 501.745728963, 969.934883744, 547.048003654, 747.748676966, 1375.47550426, 752.190040418, 722.168502065, 1640.20347102, 812.51920196, 1177.63313582, 2387.23106151, 1221.67195165, 732.295806439, 1200.88499825, 612.131216746
1184.54561902, 2264.11270635, 1093.23318604, 1676.77497001, 2457.98099167, 905.713287416, 2815.1957548, 3123.22918113, 929.564644369, 803.545709096, 1423.78438537, 694.244407416, 1374.13505972, 1901.64125197, 704.055545159, 1001.87439331, 1783.51484157, 925.587238805, 527.166534983, 989.696885072, 564.657170362, 827.583121524, 1583.03479361, 796.659349586, 858.33431274, 1732.63155202, 927.894786139, 1250.54964772, 2441.13134051, 1194.66641703, 695.124685335, 1273.01651556, 647.449065056
793.470230647, 1484.62186307, 493.288163322, 746.720690134, 1675.76574576, 542.778672186, 586.181874805, 1059.60156315, 273.122515716, 554.747927919, 1184.84724991, 402.572106711, 761.64982986, 1335.42756262, 340.641110438, 1188.23884279, 2000.84453293, 667.463605723, 720.996956696, 1224.5303392, 367.577114162, 1096.3803416, 1553.68817853, 529.99495761, 754.47573554, 1456.00596, 462.170290658, 1310.0021528, 2454.49667103, 1293.98406855, 918.927388924, 1617.25156616, 629.461936297
907.908846379, 1749.69758815, 505.93780219, 893.221168761, 1361.28026202, 511.928252614, 684.966200413, 876.584364656, 236.822114958, 631.998314914, 1237.06703351, 331.191593144, 897.119248845, 1138.25280974, 289.497722232, 1379.17595537, 2345.72203086, 818.538948931, 756.255393335, 1310.009182, 393.907930573, 1047.95424837, 1707.76443607, 567.240921257, 920.563987875, 1708.85187849, 500.413290568, 1278.79368187, 2671.02750795, 1324.45801578, 1024.45959213, 1773.79010045, 548.097395172
1165.58851214, 1517.06908845, 620.571183746, 939.744065573, 1499.8436388, 747.961636562, 715.739755151, 942.228197824, 348.962004018, 710.258950109, 1241.39363279, 521.445911569, 925.495139339, 1224.99825051, 400.040287266, 1602.09421716, 2246.87828826, 835.616958847, 1075.54753176, 1304.35819542, 466.276967942, 1217.16999578, 1628.06332512, 625.219431093, 1228.8691881, 1529.18088063, 598.900649267, 1524.23775337, 2729.12211338, 1617.81789891, 1334.16675878, 1929.1063256, 813.475778898
1285.47603834, 1649.64071459, 561.627337769, 1358.5826605, 1611.67740828, 658.428682984, 1078.09307464, 1089.81237818, 337.948493892, 818.790685964, 1027.97258492, 353.207596843, 1486.84562906, 1442.05304574, 373.918440656, 1544.45978484, 2112.72315602, 818.103590459, 1143.36731192, 1339.44137345, 456.682366679, 1316.69751142, 1539.25297645, 584.721699187, 1295.3759675, 1632.40728017, 570.501599937, 1535.3730561, 2527.38096994, 1422.43549255, 1152.92371546, 1431.37174782, 608.694197601
1240.75424403, 1624.22884419, 487.556872728, 1132.09113272, 1571.3447345, 585.607493923, 818.774223073, 1057.50697118, 307.113221914, 777.702633472, 1152.78996143, 406.416011073, 1106.08309894, 1370.54379763, 355.35213117, 1528.07941199, 1981.8473532, 707.038867766, 1070.64985835, 1329.27183369, 394.506091624, 1372.45867513, 1663.50102627, 570.683370315, 1250.41487951, 1653.61645192, 479.09820966, 1692.61903384, 2430.60112308, 1441.59349605, 1389.04206638, 1861.23851384, 632.392107969
1268.03189022, 1593.97047111, 596.926769949, 1425.69287467, 1627.6775103, 519.935925088, 1020.0587994, 1114.91006759, 344.021793561, 969.912151747, 1266.40497131, 396.947004835, 1325.486743, 1405.86853698, 432.620242945, 1482.97997231, 2124.44287175, 871.095671627, 1069.02843324, 1362.29067553, 425.196359317, 1179.95374627, 1922.47575076, 602.047633327, 1309.46442566, 1572.53117723, 546.736439322, 1460.66995508, 2705.31955053, 1530.64566374, 1378.49068659, 2030.86669624, 657.190454948
1270.90057148, 1673.57274495, 498.608827354, 1069.19965701, 1500.32835351, 530.004868548, 829.00573901, 1054.24098366, 310.152180354, 652.591676879, 1176.32850259, 364.414001329, 1072.54371888, 1367.44576325, 366.984896225, 1498.13858273, 2096.41510665, 706.393733123, 1134.97066578, 1468.18903903, 455.27926988, 1109.3802537, 1684.18288817, 605.096494222, 1282.62984266, 1687.1861834, 487.478395632, 1541.64131281, 2508.53150734, 1178.25799926, 1320.88007552, 1737.32530142, 754.847831484
764.111448377, 1484.67130458, 562.683875324, 956.267861447, 1533.23087507, 385.404667901, 728.174699677, 1075.66931312, 229.573979984, 595.821594409, 1286.61857218, 428.150418549, 965.909383819, 1401.81729896, 311.7046186, 1015.0434988, 1927.64006858, 765.332194088, 772.764972948, 1249.45802696, 363.672313586, 1086.87853937, 1572.58154987, 485.644940371, 781.57344902, 1518.42606544, 521.209467541, 1173.12510164, 2188.99765728, 1423.25218014, 1110.42716039, 1647.80695525, 540.511828509
835.468011498, 1574.8875394, 543.910362578, 1043.54677125, 1417.00086758, 428.475783152, 831.723007985, 961.178871787, 296.804131181, 594.318525031, 1078.69518153, 385.234990993, 1056.83514983, 1230.60935044, 346.545267226, 1040.72269492, 1990.43403939, 799.141551706, 899.848157364, 1258.33000466, 432.784084318, 963.575120363, 1605.43142633, 651.271349934, 884.874209746, 1631.60661225, 566.711239346, 1188.86055152, 2379.53390445, 1408.43631456, 870.029901722, 1772.17633413, 689.416178076
1569.7500996, 1994.62240246, 611.407083988, 1305.4037965, 1643.19089, 491.219208649, 971.675184957, 1170.81264688, 322.404014392, 982.599258718, 1298.61613272, 439.16316209, 1309.11040097, 1565.79299978, 411.93405199, 1937.10336906, 2584.50659346, 944.343645188, 1418.70393901, 1762.74235947, 528.57268399, 1654.27630917, 2030.69388051, 595.60827164, 1591.97581664, 2101.20562728, 609.989434118, 1982.50450081, 2977.51659906, 1438.07924863, 1402.02975147, 2231.46494584, 716.077096405
917.58879461, 1560.47519847, 660.201407524, 681.100090314, 1428.48381542, 626.09477485, 509.221593193, 880.433090115, 291.653982415, 553.9603755, 1013.94743145, 380.89189084, 734.324494777, 1090.33349487, 340.074700812, 1339.16211085, 2109.09912276, 908.597272326, 670.570181154, 1152.50920899, 412.532691985, 731.335879893, 1619.07488724, 669.721229001, 940.535731126, 1599.61126441, 605.562343437, 1314.35752411, 2757.04214923, 1595.8168647, 790.330388249, 1628.18633253, 645.383289376
1051.27301995, 1811.22673956, 577.855721567, 752.249781931, 1603.25584273, 721.16239214, 541.7829027, 903.341177744, 311.195979768, 696.71690143, 1067.97665637, 339.607340366, 824.440163139, 1242.2517048, 373.801458621, 1458.94817468, 2246.79125193, 903.2568413, 815.349779089, 1395.96974713, 450.404409882, 1258.85465431, 1773.52157092, 628.998027949, 1026.69532102, 1766.04956591, 598.320030438, 1529.91473016, 2752.30181023, 1782.5269431, 1182.78870738, 1873.78135878, 715.9928606
1371.67529765, 1760.2798462, 581.917211963, 1099.90979519, 1665.71316683, 665.951268424, 754.297987116, 1007.88283275, 324.757635188, 825.386756875, 1135.58989448, 406.629268749, 1061.4208786, 1335.33458883, 374.954199359, 1671.07801368, 2154.90547704, 782.794886833, 1015.15522007, 1323.27591261, 423.556150764, 1282.97640933, 1720.64830369, 562.854026771, 1324.81987377, 1738.04881702, 583.955011588, 1778.0409456, 2684.2438126, 1611.67290625, 1129.58287754, 1917.83740044, 752.336059292
1326.57306254, 1864.59168201, 496.130187923, 930.988498833, 1747.46108642, 733.374103755, 641.738747011, 1045.32764743, 344.566333661, 677.162846644, 1155.9675389, 305.312955274, 858.901418536, 1395.81093767, 382.204381008, 1670.35980806, 2361.56974489, 750.188651751, 1053.07945738, 1473.37013606, 379.68041093, 1350.87445011, 2025.77875316, 584.710931421, 1302.43507199, 1824.60172541, 498.759803929, 1902.07730038, 3074.17842857, 1830.84266072, 1166.97774008, 1753.85620534, 645.561342754
1307.55972226, 1781.3408181, 557.565430985, 948.928160087, 1703.84077423, 624.324992412, 654.752672784, 927.784239697, 315.483181268, 654.279622467, 1111.81314817, 305.800918442, 946.772475515, 1235.37557727, 337.593228663, 1523.63314694, 2209.14318194, 805.786383988, 962.255012666, 1380.37807889, 448.503867381, 1176.43939689, 2039.84539286, 602.86491294, 1258.68921631, 1739.91986176, 533.81218363, 1720.86938035, 2962.06695108, 1697.32540381, 1344.52757162, 2133.52900153, 619.889436813
1431.20497937, 1755.45124703, 615.556507334, 1036.27902724, 1485.72330391, 654.141659977, 689.600671656, 864.989673452, 319.621862247, 844.932447872, 1207.23917351, 490.060664398, 970.593405619, 1167.7641374, 369.747035466, 1701.19701155, 2179.47571869, 761.289927556, 1141.95173709, 1449.62262827, 443.631242351, 1549.05089952, 1810.84166399, 651.347820954, 1378.66498029, 1750.07229591, 584.20523359, 2067.90714588, 2709.08113496, 1622.83482557, 1207.51745125, 1651.236474, 683.37280129
1599.33556646, 1743.85913997, 621.452276505, 1150.03521107, 1399.4904825, 643.41819326, 675.463504299, 838.670838514, 308.95131054, 848.970984363, 1125.95300356, 345.537877491, 876.567213257, 1126.79619232, 354.797849541, 1926.67149071, 2401.27102145, 936.029955073, 1054.19842607, 1478.10945711, 446.053847602, 1368.12140162, 2018.1993116, 671.278244028, 1499.30205661, 1766.30847587, 604.602063325, 2002.95587892, 2707.55400092, 1681.65145645, 1038.85300197, 1711.06132637, 640.313705246
910.101296751, 1656.56935288, 617.565724195, 663.718648302, 1260.76274225, 662.574203333, 513.729583764, 753.615048357, 298.779636373, 607.77198782, 1005.32567462, 328.514547733, 763.542851005, 989.612229426, 301.869037717, 1532.04521827, 2644.76261276, 1058.74124869, 763.589159526, 1283.18017207, 467.796533253, 882.360791614, 1709.38204352, 622.302361434, 944.015460406, 1660.04955524, 600.295491303, 1535.08971711, 3082.3197965, 1804.17480192, 1047.92214652, 1736.95055016, 629.125575875
1123.27201117, 1604.15342432, 577.441618289, 688.068576014, 1216.6839081, 531.052067694, 463.951624454, 815.068151945, 292.309863989, 556.01380167, 1081.1585933, 361.536009428, 668.222317141, 1187.26101413, 365.816850579, 1511.6939467, 2072.06356136, 824.905714158, 986.293068486, 1306.18005597, 428.421036943, 1379.09880642, 1807.45988696, 653.620839469, 1153.63983398, 1649.15867092, 557.083589132, 1422.95855227, 2442.27850724, 1739.13769183, 1243.99664855, 1563.33791381, 664.862426517
1297.69082377, 1705.72572776, 607.897496404, 1047.35471338, 1424.27501668, 431.053537921, 698.801531603, 946.417770667, 257.81921588, 782.170881249, 1061.20584744, 325.835843078, 991.934256525, 1247.2381833, 326.891295445, 1631.32704335, 2236.37034375, 843.710085107, 982.487326088, 1389.62299053, 427.748987999, 1311.11113852, 1861.27499121, 645.631544592, 1255.66422328, 1672.93064465, 575.440499392, 1646.72040322, 2859.82781413, 1631.22402993, 1215.0003258, 1651.95692583, 708.825233719
1382.01575018, 1942.69894859, 684.51767927, 2274.23035274, 2787.19711283, 1265.08842231, 3479.72364205, 2940.33789219, 882.006096455, 1954.83573098, 1922.85229997, 599.682937643, 2915.56445537, 2394.93537016, 684.41524493, 1199.5894574, 2270.54504201, 934.512661677, 827.84321788, 1002.23448281, 330.979637222, 916.417162975, 1550.84693467, 539.407831137, 1046.85028147, 1611.68143546, 529.730703781, 1287.99284246, 2345.52494719, 882.585279758, 1182.44505569, 1514.88847628, 442.188415763
1194.86669797, 1934.30522323, 613.155305684, 1852.45477823, 2114.37948474, 724.947223868, 3326.31666454, 2787.57149251, 784.120840932, 1452.60135547, 1783.64385073, 565.156201208, 2170.20381557, 2117.05864151, 591.060916498, 1106.38373489, 1804.86776596, 602.644926007, 681.46755905, 1007.68709595, 342.564543562, 952.970254978, 1555.67053072, 474.80376929, 861.844866747, 1597.9584682, 474.915943526, 1375.1966563, 1975.94488123, 770.276247389, 1712.15830567, 1674.21885633, 467.308136943
1867.01516101, 1875.82295719, 715.990831301, 2484.57223371, 2315.73381192, 615.661870349, 3851.31870132, 3071.03931672, 676.289946475, 1459.95071444, 1600.75095405, 587.838789355, 2544.38348408, 2310.54688493, 534.636636306, 1651.73309797, 1702.84096653, 743.653728885, 1105.36107959, 1040.44950336, 386.441586807, 1376.02148531, 1583.62702749, 526.520777412, 1416.03578174, 1444.82837322, 662.91820896, 1872.34461119, 2082.46766974, 848.947541152, 1748.21079974, 1721.00828873, 531.093881353
1422.59552984, 1831.89147616, 622.374649703, 1915.29384886, 2241.25044717, 605.548520709, 3127.34671701, 2952.98586551, 735.048399184, 1697.5971665, 2267.55524721, 606.210856434, 2259.35743235, 2800.68422881, 644.282901339, 1417.67738199, 1869.96521789, 688.894230873, 1084.98052471, 1098.87545529, 370.691821145, 1218.28722106, 1694.28325592, 546.239840719, 1250.58252497, 1572.74873876, 576.214880062, 1650.99534781, 2230.1019849, 908.310769277, 1978.51548084, 2213.49986736, 547.06458458
1778.75231685, 1930.8875186, 671.289561162, 2195.84474403, 2548.11215819, 738.216523352, 2988.14010062, 3064.07669104, 835.984115102, 1655.57142981, 2048.04533859, 738.717375723, 2101.12485886, 2425.95026482, 690.775998268, 1568.18248424, 1724.44831738, 625.079210825, 873.970518521, 1069.04352398, 310.315039615, 1264.87229226, 1723.87329957, 479.679723664, 1345.54319993, 1620.98764896, 504.545690008, 1915.89413629, 2154.93194463, 787.101756633, 1354.74564102, 1587.83967345, 418.529690235
1225.524171, 1560.44320154, 662.07852211, 1682.25307197, 2042.84369801, 724.7139302, 2294.93341813, 2545.13317496, 718.815149294, 1729.45825799, 1788.96021633, 674.398697582, 2091.7873932, 2050.30814029, 620.907729759, 1430.02767482, 1689.51803442, 755.998350096, 1161.13364318, 1103.09735983, 423.792956975, 1401.62626487, 1613.95820328, 623.827804089, 1021.96510728, 1421.28729782, 566.116384877, 1667.19437681, 2163.8008867, 954.60130041, 1661.73861941, 1655.37074461, 501.117860974
1872.17703303, 2108.93105031, 775.288542315, 2547.55954528, 2381.10920264, 690.812386103, 3867.00342614, 3231.36190659, 815.201946215, 1674.07749375, 1677.23834196, 545.403683171, 2693.01149923, 2447.88508241, 621.805834233, 1709.7547157, 1976.7982646, 792.216678345, 1184.37908416, 1263.24915497, 435.806768693, 1545.9244701, 1743.66673916, 598.308988078, 1363.70673002, 1739.8602355, 650.504392267, 2028.09472689, 2438.5626036, 934.176436152, 2216.59285345, 1754.11832475, 559.519361851
2052.43028499, 2212.5500108, 674.120133975, 3156.48163317, 2794.64004272, 716.436156692, 5114.14424265, 3545.02655085, 871.365792156, 2299.94240599, 2203.52580527, 669.478925239, 3330.71466414, 2924.16383119, 742.774448405, 1654.62218037, 1923.69145731, 682.630788459, 1041.108877, 1087.98349902, 365.640401776, 1228.20237017, 1557.33669803, 606.231294449, 1468.62757052, 1850.18675513, 616.658501409, 1864.4921019, 2340.67353378, 890.443000912, 2009.38778927, 1683.25545477, 527.230720341
1770.46687374, 2185.81571337, 711.628340467, 2535.52510797, 2716.17141872, 735.135094324, 4092.24599951, 3770.08085882, 831.714457781, 2209.21057752, 2204.50390628, 578.127687455, 3318.13682433, 2954.54996349, 680.423849849, 1684.65646429, 1993.88568424, 706.535031354, 1318.0693517, 1180.19351309, 414.364145655, 1674.12102146, 1656.63240564, 619.72496885, 1438.95070202, 1815.18591084, 529.55871397, 2057.90097744, 2452.6290738, 966.738247242, 1692.82471118, 1655.21094496, 540.915046099
